movieId,title,genres,release_year
780,Independence Day (a.k.a. ID4),"action, adventure, sci-fi, thriller",1996
781,Stealing Beauty,drama,1996
782,"Fan, The","drama, thriller",1996
783,"Hunchback of Notre Dame, The","animation, children, drama, musical, romance",1996
784,"Cable Guy, The","comedy, thriller",1996
785,Kingpin,comedy,1996
786,Eraser,"action, drama, thriller",1996
788,"Nutty Professor, The","comedy, fantasy, romance, sci-fi",1996
790,"Unforgettable Summer, An (Un été inoubliable)",drama,1994
791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The",documentary,1994
795,Somebody to Love,drama,1994
798,Daylight,"action, adventure, drama, thriller",1996
799,"Frighteners, The","comedy, horror, thriller",1996
800,Lone Star,"drama, mystery, western",1996
801,Harriet the Spy,"children, comedy",1996
802,Phenomenon,"drama, romance",1996
803,Walking and Talking,"comedy, drama, romance",1996
804,She's the One,"comedy, romance",1996
805,"Time to Kill, A","drama, thriller",1996
806,American Buffalo,"crime, drama",1996
808,Alaska,"adventure, children",1996
809,Fled,"action, adventure",1996
810,Kazaam,"children, comedy, fantasy",1996
813,Larger Than Life,comedy,1996
818,"Very Brady Sequel, A",comedy,1996
823,"Collector, The (La collectionneuse)",drama,1967
824,Kaspar Hauser,"drama, mystery",1993
828,"Adventures of Pinocchio, The","adventure, children",1996
829,Joe's Apartment,"comedy, fantasy, musical",1996
830,"First Wives Club, The",comedy,1996
832,Ransom,"crime, thriller",1996
833,High School High,comedy,1996
835,Foxfire,drama,1996
836,Chain Reaction,"action, adventure, thriller",1996
837,Matilda,"children, comedy, fantasy",1996
838,Emma,"comedy, drama, romance",1996
839,"Crow: City of Angels, The","action, thriller",1996
840,House Arrest,"children, comedy",1996
841,"Eyes Without a Face (Yeux sans visage, Les)",horror,1959
842,Tales from the Crypt Presents: Bordello of Blood,"comedy, horror",1996
848,"Spitfire Grill, The",drama,1996
849,Escape from L.A.,"action, adventure, sci-fi, thriller",1996
851,Basquiat,drama,1996
852,Tin Cup,"comedy, drama, romance",1996
858,"Godfather, The","crime, drama",1972
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),"action, comedy, crime, thriller",1992
866,Bound,"crime, drama, romance, thriller",1996
867,Carpool,"comedy, crime",1996
869,Kansas City,"crime, drama, musical, thriller",1996
870,Gone Fishin',comedy,1997
875,Nothing to Lose,"action, crime, drama",1994
876,Supercop 2 (Project S) (Chao ji ji hua),"action, comedy, crime, thriller",1993
879,"Relic, The","horror, thriller",1997
880,"Island of Dr. Moreau, The","sci-fi, thriller",1996
881,First Kid,"children, comedy",1996
882,"Trigger Effect, The","drama, thriller",1996
885,Bogus,"children, drama, fantasy",1996
886,Bulletproof,"action, comedy, crime",1996
888,Land Before Time III: The Time of the Great Giving,"adventure, animation, children, musical",1995
889,1-900 (06),"drama, romance",1994
891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),"horror, thriller",1995
892,Twelfth Night,"comedy, drama, romance",1996
893,Mother Night,drama,1996
896,Wild Reeds (Les roseaux sauvages),drama,1994
897,For Whom the Bell Tolls,"adventure, drama, romance, war",1943
898,"Philadelphia Story, The","comedy, drama, romance",1940
899,Singin' in the Rain,"comedy, musical, romance",1952
900,"American in Paris, An","musical, romance",1951
901,Funny Face,"comedy, musical",1957
902,Breakfast at Tiffany's,"drama, romance",1961
903,Vertigo,"drama, mystery, romance, thriller",1958
904,Rear Window,"mystery, thriller",1954
905,It Happened One Night,"comedy, romance",1934
906,Gaslight,"drama, thriller",1944
907,"Gay Divorcee, The","comedy, musical, romance",1934
908,North by Northwest,"action, adventure, mystery, romance, thriller",1959
909,"Apartment, The","comedy, drama, romance",1960
910,Some Like It Hot,"comedy, crime",1959
911,Charade,"comedy, crime, mystery, romance, thriller",1963
912,Casablanca,"drama, romance",1942
913,"Maltese Falcon, The","film-noir, mystery",1941
914,My Fair Lady,"comedy, drama, musical, romance",1964
916,Roman Holiday,"comedy, drama, romance",1953
917,"Little Princess, The","children, drama",1939
918,Meet Me in St. Louis,musical,1944
919,"Wizard of Oz, The","adventure, children, fantasy, musical",1939
920,Gone with the Wind,"drama, romance, war",1939
921,My Favorite Year,comedy,1982
922,Sunset Blvd. (a.k.a. Sunset Boulevard),"drama, film-noir, romance",1950
923,Citizen Kane,"drama, mystery",1941
924,2001: A Space Odyssey,"adventure, drama, sci-fi",1968
926,All About Eve,drama,1950
927,"Women, The",comedy,1939
928,Rebecca,"drama, mystery, romance, thriller",1940
929,Foreign Correspondent,"drama, film-noir, mystery, thriller",1940
930,Notorious,"film-noir, romance, thriller",1946
931,Spellbound,"mystery, romance, thriller",1945
932,"Affair to Remember, An","drama, romance",1957
933,To Catch a Thief,"crime, mystery, romance, thriller",1955
934,Father of the Bride,comedy,1950
935,"Band Wagon, The","comedy, musical",1953
936,Ninotchka,"comedy, romance",1939
937,Love in the Afternoon,"comedy, romance",1957
938,Gigi,musical,1958
940,"Adventures of Robin Hood, The","action, adventure, romance",1938
941,"Mark of Zorro, The",adventure,1940
942,Laura,"crime, film-noir, mystery",1944
943,"Ghost and Mrs. Muir, The","drama, fantasy, romance",1947
944,Lost Horizon,drama,1937
945,Top Hat,"comedy, musical, romance",1935
946,To Be or Not to Be,"comedy, drama, war",1942
947,My Man Godfrey,"comedy, romance",1936
948,Giant,"drama, romance, western",1956
949,East of Eden,drama,1955
950,"Thin Man, The","comedy, crime",1934
951,His Girl Friday,"comedy, romance",1940
952,Around the World in 80 Days,"adventure, comedy",1956
953,It's a Wonderful Life,"children, drama, fantasy, romance",1946
954,Mr. Smith Goes to Washington,drama,1939
955,Bringing Up Baby,"comedy, romance",1938
956,Penny Serenade,"drama, romance",1941
959,Of Human Bondage,drama,1934
961,Little Lord Fauntleroy,drama,1936
963,"Inspector General, The",musical,1949
965,"39 Steps, The","drama, mystery, thriller",1935
968,Night of the Living Dead,"horror, sci-fi, thriller",1968
969,"African Queen, The","adventure, comedy, romance, war",1951
970,Beat the Devil,"adventure, comedy, crime, drama, romance",1953
971,Cat on a Hot Tin Roof,drama,1958
973,Meet John Doe,"comedy, drama",1941
976,"Farewell to Arms, A","romance, war",1932
979,Nothing Personal,"drama, war",1995
981,Dangerous Ground,drama,1997
982,Picnic,drama,1955
984,"Pompatus of Love, The","comedy, drama",1996
986,Fly Away Home,"adventure, children",1996
987,Bliss,"drama, romance",1997
988,Grace of My Heart,"comedy, drama",1996
990,Maximum Risk,"action, adventure, thriller",1996
991,Michael Collins,drama,1996
993,Infinity,drama,1996
994,Big Night,"comedy, drama",1996
996,Last Man Standing,"action, crime, drama, thriller",1996
998,Set It Off,"action, crime",1996
999,2 Days in the Valley,"crime, film-noir",1996
1003,Extreme Measures,"drama, thriller",1996
1004,"Glimmer Man, The","action, thriller",1996
1005,D3: The Mighty Ducks,"children, comedy",1996
1006,"Chamber, The",drama,1996
1007,"Apple Dumpling Gang, The","children, comedy, western",1975
1008,"Davy Crockett, King of the Wild Frontier","adventure, western",1955
1009,Escape to Witch Mountain,"adventure, children, fantasy",1975
1010,"Love Bug, The","children, comedy",1969
1011,Herbie Rides Again,"children, comedy, fantasy, romance",1974
1012,Old Yeller,"children, drama",1957
1013,"Parent Trap, The","children, comedy, romance",1961
1014,Pollyanna,"children, comedy, drama",1960
1015,Homeward Bound: The Incredible Journey,"adventure, children, drama",1993
1016,"Shaggy Dog, The","children, comedy",1959
1017,Swiss Family Robinson,"adventure, children",1960
1018,That Darn Cat!,"children, comedy, mystery",1965
1019,"20,000 Leagues Under the Sea","adventure, drama, sci-fi",1954
1020,Cool Runnings,comedy,1993
1021,Angels in the Outfield,"children, comedy",1994
1022,Cinderella,"animation, children, fantasy, musical, romance",1950
1023,Winnie the Pooh and the Blustery Day,"animation, children, musical",1968
1024,"Three Caballeros, The","animation, children, musical",1945
1025,"Sword in the Stone, The","animation, children, fantasy, musical",1963
1027,Robin Hood: Prince of Thieves,"adventure, drama",1991
1028,Mary Poppins,"children, comedy, fantasy, musical",1964
1029,Dumbo,"animation, children, drama, musical",1941
1030,Pete's Dragon,"adventure, animation, children, musical",1977
1031,Bedknobs and Broomsticks,"adventure, children, musical",1971
1032,Alice in Wonderland,"adventure, animation, children, fantasy, musical",1951
1033,"Fox and the Hound, The","animation, children, drama",1981
1034,Freeway,"comedy, crime, drama, thriller",1996
1035,"Sound of Music, The","musical, romance",1965
1036,Die Hard,"action, crime, thriller",1988
1037,"Lawnmower Man, The","action, horror, sci-fi, thriller",1992
1040,"Secret Agent, The",drama,1996
1041,Secrets & Lies,drama,1996
1042,That Thing You Do!,"comedy, drama",1996
1043,To Gillian on Her 37th Birthday,"drama, romance",1996
1046,Beautiful Thing,"drama, romance",1996
1047,"Long Kiss Goodnight, The","action, drama, thriller",1996
1049,"Ghost and the Darkness, The","action, adventure",1996
1050,Looking for Richard,"documentary, drama",1996
1051,Trees Lounge,drama,1996
1053,Normal Life,"crime, drama, romance",1996
1054,Get on the Bus,drama,1996
1055,Shadow Conspiracy,thriller,1997
1056,Jude,drama,1996
1057,Everyone Says I Love You,"comedy, musical, romance",1996
1059,William Shakespeare's Romeo + Juliet,"drama, romance",1996
1060,Swingers,"comedy, drama",1996
1061,Sleepers,thriller,1996
1064,Aladdin and the King of Thieves,"animation, children, comedy, fantasy, musical, romance",1996
1066,Shall We Dance,"comedy, musical, romance",1937
1068,Crossfire,"crime, film-noir",1947
1073,Willy Wonka & the Chocolate Factory,"children, comedy, fantasy, musical",1971
1077,Sleeper,"comedy, sci-fi",1973
1078,Bananas,"comedy, war",1971
1079,"Fish Called Wanda, A","comedy, crime",1988
1080,Monty Python's Life of Brian,comedy,1979
1081,Victor/Victoria,"comedy, musical, romance",1982
1082,"Candidate, The",drama,1972
1083,"Great Race, The","comedy, musical",1965
1084,Bonnie and Clyde,"crime, drama",1967
1085,"Old Man and the Sea, The","adventure, drama",1958
1086,Dial M for Murder,"crime, mystery, thriller",1954
1088,Dirty Dancing,"drama, musical, romance",1987
1089,Reservoir Dogs,"crime, mystery, thriller",1992
1090,Platoon,"drama, war",1986
1091,Weekend at Bernie's,comedy,1989
1092,Basic Instinct,"crime, mystery, thriller",1992
1093,"Doors, The",drama,1991
1094,"Crying Game, The","drama, romance, thriller",1992
1095,Glengarry Glen Ross,drama,1992
1096,Sophie's Choice,drama,1982
1097,E.T. the Extra-Terrestrial,"children, drama, sci-fi",1982
1099,"Christmas Carol, A","children, drama, fantasy",1938
1100,Days of Thunder,"action, drama, romance",1990
1101,Top Gun,"action, romance",1986
1103,Rebel Without a Cause,drama,1955
1104,"Streetcar Named Desire, A",drama,1951
1105,Children of the Corn IV: The Gathering,horror,1996
1107,Loser,comedy,1991
1111,Microcosmos (Microcosmos: Le peuple de l'herbe),documentary,1996
1112,Palookaville,"action, comedy, drama",1996
1114,"Funeral, The","crime, drama",1996
1116,"Single Girl, A (Fille seule, La)",drama,1995
1117,"Eighth Day, The (Huitième jour, Le)",drama,1996
1119,Drunks,drama,1995
1120,"People vs. Larry Flynt, The","comedy, drama",1996
1121,Glory Daze,drama,1995
1123,"Perfect Candidate, A",documentary,1996
1124,On Golden Pond,drama,1981
1125,"Return of the Pink Panther, The","comedy, crime",1975
1126,Drop Dead Fred,"comedy, fantasy",1991
1127,"Abyss, The","action, adventure, sci-fi, thriller",1989
1128,"Fog, The",horror,1980
1129,Escape from New York,"action, adventure, sci-fi, thriller",1981
1130,"Howling, The","horror, mystery",1980
1131,Jean de Florette,"drama, mystery",1986
1132,Manon of the Spring (Manon des sources),drama,1986
1135,Private Benjamin,comedy,1980
1136,Monty Python and the Holy Grail,"adventure, comedy, fantasy",1975
1137,Hustler White,romance,1996
1140,Entertaining Angels: The Dorothy Day Story,drama,1996
1144,"Line King: The Al Hirschfeld Story, The",documentary,1996
1147,When We Were Kings,documentary,1996
1148,Wallace & Gromit: The Wrong Trousers,"animation, children, comedy, crime",1993
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",drama,1982
1151,Lesson Faust,"animation, comedy, drama, fantasy",1994
1156,"Children Are Watching Us, The (Bambini ci guardano, I)",drama,1944
1161,"Tin Drum, The (Blechtrommel, Die)","drama, war",1979
1162,"Ruling Class, The","comedy, drama",1972
1163,Mina Tannenbaum,drama,1994
1167,Dear God,comedy,1996
1170,Best of the Best 3: No Turning Back,action,1995
1171,Bob Roberts,comedy,1992
1172,Cinema Paradiso (Nuovo cinema Paradiso),drama,1989
1173,"Cook the Thief His Wife & Her Lover, The","comedy, drama",1989
1175,Delicatessen,"comedy, drama, romance",1991
1176,"Double Life of Veronique, The (Double Vie de Véronique, La)","drama, fantasy, romance",1991
1177,Enchanted April,"drama, romance",1992
1178,Paths of Glory,"drama, war",1957
1179,"Grifters, The","crime, drama, film-noir",1990
1180,Hear My Song,comedy,1991
1183,"English Patient, The","drama, romance, war",1996
1184,Mediterraneo,"comedy, drama",1991
1185,My Left Foot,drama,1989
1186,"Sex, Lies, and Videotape",drama,1989
1187,Passion Fish,drama,1992
1188,Strictly Ballroom,"comedy, romance",1992
1189,"Thin Blue Line, The",documentary,1988
1190,Tie Me Up! Tie Me Down! (¡Átame!),"crime, drama, romance",1990
1191,Madonna: Truth or Dare,"documentary, musical",1991
1192,Paris Is Burning,documentary,1990
1193,One Flew Over the Cuckoo's Nest,drama,1975
1194,Cheech and Chong's Up in Smoke,comedy,1978
1196,Star Wars: Episode V - The Empire Strikes Back,"action, adventure, sci-fi",1980
1197,"Princess Bride, The","action, adventure, comedy, fantasy, romance",1987
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),"action, adventure",1981
1199,Brazil,"fantasy, sci-fi",1985
1200,Aliens,"action, adventure, horror, sci-fi",1986
1201,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)","action, adventure, western",1966
1202,Withnail & I,comedy,1987
1203,12 Angry Men,drama,1957
1204,Lawrence of Arabia,"adventure, drama, war",1962
1206,"Clockwork Orange, A","crime, drama, sci-fi, thriller",1971
1207,To Kill a Mockingbird,drama,1962
1208,Apocalypse Now,"action, drama, war",1979
1209,Once Upon a Time in the West (C'era una volta il West),"action, drama, western",1968
1210,Star Wars: Episode VI - Return of the Jedi,"action, adventure, sci-fi",1983
1211,"Wings of Desire (Himmel über Berlin, Der)","drama, fantasy, romance",1987
1212,"Third Man, The","film-noir, mystery, thriller",1949
1213,Goodfellas,"crime, drama",1990
1214,Alien,"horror, sci-fi",1979
1215,Army of Darkness,"action, adventure, comedy, fantasy, horror",1993
1216,"Big Blue, The (Grand bleu, Le)","adventure, drama, romance",1988
1217,Ran,"drama, war",1985
1218,"Killer, The (Die xue shuang xiong)","action, crime, drama, thriller",1989
1219,Psycho,"crime, horror",1960
1220,"Blues Brothers, The","action, comedy, musical",1980
1221,"Godfather: Part II, The","crime, drama",1974
1222,Full Metal Jacket,"drama, war",1987
1223,"Grand Day Out with Wallace and Gromit, A","adventure, animation, children, comedy, sci-fi",1989
1224,Henry V,"action, drama, romance, war",1989
1225,Amadeus,drama,1984
1226,"Quiet Man, The","drama, romance",1952
1227,Once Upon a Time in America,"crime, drama",1984
1228,Raging Bull,drama,1980
1230,Annie Hall,"comedy, romance",1977
1231,"Right Stuff, The",drama,1983
1232,Stalker,"drama, mystery, sci-fi",1979
1233,"Boot, Das (Boat, The)","action, drama, war",1981
1234,"Sting, The","comedy, crime",1973
1235,Harold and Maude,"comedy, drama, romance",1971
1236,Trust,"comedy, drama, romance",1990
1237,"Seventh Seal, The (Sjunde inseglet, Det)",drama,1957
1238,Local Hero,comedy,1983
1240,"Terminator, The","action, sci-fi, thriller",1984
1241,Dead Alive (Braindead),"comedy, fantasy, horror",1992
1242,Glory,"drama, war",1989
1243,Rosencrantz and Guildenstern Are Dead,"comedy, drama",1990
1244,Manhattan,"comedy, drama, romance",1979
1245,Miller's Crossing,"crime, drama, film-noir, thriller",1990
1246,Dead Poets Society,drama,1989
1247,"Graduate, The","comedy, drama, romance",1967
1248,Touch of Evil,"crime, film-noir, thriller",1958
1249,"Femme Nikita, La (Nikita)","action, crime, romance, thriller",1990
1250,"Bridge on the River Kwai, The","adventure, drama, war",1957
